0220,3.0984
0135,3.6897
0045,3.9936
0534,3.4778
0446,3.8999
0131,2.9207
0459,3.9801
0461,3.9021
0083,4.0504
0523,4.254
0044,4.488
0055,4.3187
0030,5.1078
1005,4.0184
0912,2.2084
0686,1.9877
0907,1.3734
1093,2.6497
0931,4.3448
0720,2.7932
0829,1.4496
0607,2.9737
0834,2.2307
0795,2.0867
0885,2.1242
0996,4.5238
0649,2.3613
0797,2.0272
1067,2.4624
0847,1.7813
0689,2.7829
0886,2.1005
0818,1.9979
0570,3.1778
0718,2.7517
0722,1.163
1061,3.4462
0936,4.341
0681,2.4915
1037,2.9756
0698,2.0577
0842,2.3034
0700,2.298
0845,1.9191
1034,2.9523
0610,2.9558
1118,2.5692
0668,3.1997
0808,1.3516
1060,3.5218
0880,1.3633
0678,2.5689
0820,1.7822
0917,4.2875
0937,4.3901
1072,3.1711
0636,2.876
0878,2.3363
0744,1.34
0963,4.2224
1127,3.0253
0621,2.9804
0666,3.2146
0919,4.4267
1006,3.904
0857,2.1743
1064,3.4021
0746,1.6393
1115,3.0468
1058,2.746
0653,3.3174
0957,3.8182
0631,1.8983
0634,2.4934
0802,2.0493
1055,3.5291
0824,2.2255
1121,3.6318
0664,2.6108
0742,2.3391
1081,3.4785
0932,3.7495
1074,3.4195
0645,1.9365
0732,1.9845
0569,3.2665
0968,4.1478
0981,4.6232
1122,3.4571
1104,2.4437
0854,1.5522
0910,2.2115
1102,3.1695
0873,1.5115
0735,2.4585
0617,3.0944
1040,2.9455
0995,4.5766
0644,2.0435
0691,2.744
0703,2.8243
0895,1.7052
0954,4.0521
0620,2.4856
1052,2.5941
0810,1.3746
1049,2.679
1087,3.4717
0697,2.3749
1042,3.1582
0955,4.4622
0911,2.0147
0794,1.2713
0843,1.0257
0961,4.2622
0573,2.8612
1024,3.2954
0646,2.5533
1083,3.3652
0546,3.1435
1050,2.462
0550,2.0315
1019,3.1356
0674,2.7726
0752,2.5045
1030,3.771
0688,2.8808
0758,2.7111
0934,4.5982
1041,3.1297
0951,4.6883
0611,3.1334
0708,1.7324
0972,4.2597
1057,2.7718
1026,2.8993
0942,4.2766
0707,2.9437
0832,1.2672
0702,2.6768
0969,4.1789
1113,3.6406
0541,3.6896
0604,2.5748
0950,4.643
0609,3.0231
0757,1.7221
0991,4.7496
0987,4.2101
0627,2.8531
1073,3.4271
0553,3.0518
0562,2.4002
0725,2.7421
0596,3.2485
0671,2.7454
1085,3.518
1036,3.4287
1025,2.9727
1094,2.5224
0658,3.0006
0615,2.7566
1023,3.0841
0592,3.259
0786,1.7216
0721,2.7504
1059,3.5748
0819,2.3191
0578,2.6766
1051,2.3908
0551,3.3372
1079,2.9253
0556,3.3505
0971,4.0136
0591,3.2195
0682,2.4237
1133,2.6879
0947,4.4076
0579,2.9689
0679,1.3219
1063,2.5313
0941,4.1944
0898,2.3828
0763,2.227
0768,2.4718
1075,3.5107
1020,3.3189
0836,2.1441
0584,3.3938
0863,2.3322
0958,3.8508
0637,3.2703
0791,2.58
1001,3.5757
1131,2.8135
0833,2.2273
1022,2.0233
0945,4.5563
0953,3.9164
0993,4.7049
0618,3.3421
1018,3.5365
1028,2.8387
0977,4.1042
1096,3.3046
0696,2.8037
0670,1.5308
0616,2.9327
0684,2.0319
0796,2.1686
0693,2.1195
0716,1.9083
0975,4.8538
0647,2.2266
0713,2.6334
0706,2.7991
0781,2.6498
0916,4.0762
1045,3.4439
0894,1.8696
1017,3.3766
1125,2.1507
0812,2.3118
0568,3.4331
0852,1.4861
0690,2.8121
0719,2.7518
0648,2.8082
1123,3.4766
0603,2.8637
1099,3.3019
0787,2.2517
0864,1.0554
0709,1.7915
1080,3.1341
1021,3.4288
0739,1.4457
0980,3.99
0841,2.3598
1130,2.8605
1029,3.5514
0826,2.2685
0656,3.3461
0676,2.6601
0754,2.5153
0751,2.6332
0838,1.3568
0581,3.2354
0574,3.081
0776,2.7525
0599,1.4646
0989,4.4565
1109,2.5394
1065,3.3906
0862,1.546
0778,2.8338
1097,3.1798
0966,4.3593
0889,2.2657
0935,4.1504
0840,2.1813
1129,2.9335
1008,3.9393
0943,4.3266
0985,3.626
0997,4.4454
0544,3.1236
0724,2.4726
0715,1.7584
0906,1.4285
0884,1.3905
0879,1.3755
0630,3.0513
0949,4.6216
0564,2.6901
0629,3.1631
0598,3.2093
1033,3.0501
0844,1.063
0750,2.1014
0867,2.1864
0783,2.48
1108,2.4119
0913,2.0007
0946,4.3551
1046,3.3443
1010,3.2919
0860,1.0637
0642,3.2806
0973,4.3133
0846,2.3124
0673,2.5399
0998,3.4595
0928,3.8004
0663,2.6194
0979,4.9344
0855,1.5138
1031,3.6178
1056,2.3041
0597,3.2503
0547,2.9884
1027,2.7341
0869,1.5209
0816,1.6324
0608,2.5228
0652,3.3424
0762,2.6267
1110,2.6985
0728,1.7459
0901,2.2672
0766,2.6426
0717,1.6883
1089,3.5652
0779,2.8445
0641,3.2343
0677,2.7441
0807,1.6341
0567,3.4419
1076,2.3754
1066,3.0962
0801,2.2016
0704,2.5888
0625,2.8559
0747,2.4263
1054,3.5203
0877,2.3042
1088,3.2008
0874,1.5824
1011,3.3035
0748,2.6767
0685,2.076
0593,2.51
0595,2.267
0589,3.1655
1047,3.6857
0730,2.5273
0602,3.1758
0837,1.324
1095,3.0687
1084,3.4481
0632,3.0521
0741,2.2126
1111,3.6137
0872,1.4842
0839,1.2292
0789,2.7198
1013,3.7647
0745,2.064
0733,2.0988
1071,3.1237
0965,4.1714
1012,3.5992
0726,2.2859
1091,2.8234
0990,4.6128
0804,2.0867
0988,4.3054
0545,3.1193
0743,2.8559
0753,1.9359
0893,1.0252
0711,1.7941
1119,2.685
1106,2.6221
0613,2.1304
0970,4.5267
0560,3.1025
1015,3.6294
0865,1.1843
0896,1.8472
0803,1.2871
0669,1.66
0914,2.2192
0785,2.5807
0694,2.3568
0890,1.0994
0583,3.2841
0559,3.2317
0921,4.7721
0624,3.0947
0933,4.8256
0871,2.1894
0619,1.8717
0705,2.741
0851,1.9208
0908,1.3872
0792,2.7608
0888,2.1482
0606,3.1334
0675,2.6315
0848,1.6172
0780,2.8092
0565,2.6582
0830,1.4818
0773,1.4949
1048,3.5485
0731,2.5316
0793,1.3461
0683,2.134
0749,2.6381
0822,1.5787
0650,2.5546
0858,1.7867
0585,2.7024
0714,2.7156
0992,4.7799
0827,2.4196
0775,2.0147
0701,2.6864
0811,2.2954
0999,4.3427
0984,4.2972
0915,3.5155
0918,4.7133
0815,2.4629
0960,4.2711
0643,3.4837
0939,4.5935
0902,2.2352
0633,3.1189
0983,4.0238
1068,2.4782
0600,1.6094
0626,3.0565
1002,3.3606
0861,2.3846
0612,3.0276
0806,1.8095
1101,3.1574
0976,4.3636
0557,3.1242
0672,2.7527
1124,2.2075
1078,3.1711
0765,2.6506
0948,4.137
0823,1.383
0924,2.8657
0665,3.2226
1016,3.6682
0575,3.2435
0887,2.1709
0799,2.1628
1135,2.4784
0831,1.4611
0760,2.1783
0929,4.0936
0767,2.7232
0790,2.7721
0905,2.1735
1082,2.9813
1009,4.1006
1044,3.3154
1043,3.4182
0687,2.7553
0764,1.8552
1092,3.5122
0777,2.8735
0661,2.3972
0623,3.1033
0920,4.2614
0770,1.4384
0956,4.507
0875,2.3074
0899,2.3846
0868,2.1832
0900,2.3487
0558,1.5692
0876,1.7199
0828,2.4784
1007,4.0999
0543,3.3267
1069,3.4585
1114,3.305
0870,2.2163
0923,4.215
1126,2.9235
0856,2.1394
0587,2.1475
0563,2.6791
0594,2.5878
0572,2.9721
0881,1.4971
0825,2.2661
1117,2.7953
0927,4.1737
0657,3.2956
1035,2.953
0738,1.3702
1062,2.5715
0817,1.7491
0959,3.7441
0582,3.5288
0549,2.2771
1112,3.5887
0897,2.2288
0577,2.6468
0601,2.9588
0635,2.2948
0699,2.1143
0576,3.0122
1120,3.6492
0814,2.2994
0938,4.4245
0922,3.8792
0561,2.9287
1032,3.625
0962,4.2076
0982,4.3017
0784,2.5003
0944,4.3805
0692,2.9496
0710,1.7376
0835,2.2641
0761,2.3262
0925,3.1934
0859,1.1645
0755,1.8752
0986,4.0527
0662,2.8666
0964,3.871
0660,3.1256
0974,4.4917
0759,1.7405
0639,2.9507
0769,2.932
0809,1.5144
0850,1.0856
0978,3.3949
0866,1.8613
0813,2.2193
1077,2.6687
1004,4.3619
0566,3.2731
0640,3.1009
1038,3.1857
1014,2.6486
0736,2.6702
0654,3.3161
1003,4.1425
0628,2.5046
1000,3.9462
0723,1.249
1039,2.8825
0930,4.4675
0772,1.8059
0805,1.7766
0667,3.2605
0555,3.2044
0853,1.4921
0655,3.2933
0727,2.0889
1105,2.3229
0651,3.3432
1070,3.467
0782,2.762
0994,4.0403
0622,3.0484
0952,4.2043
0712,2.6324
0614,2.3183
1100,3.1506
1103,3.5996
0571,3.3463
0590,3.1732
0659,2.9893
0800,2.0774
1116,2.8993
1128,2.8517
0903,2.0408
1053,3.5088
0580,3.3051
1098,2.6485
0586,2.4751
0892,1.3239
0774,1.9285
0756,2.6903
0940,4.7833
0695,2.5481
0771,1.4078
0638,3.2609
0926,3.7979
0849,1.2413
0883,1.9257
0729,1.4178
0542,3.31
0605,2.5824
0821,1.5949
0909,1.4518
0548,2.6833
1086,3.096
0882,1.6415
0588,3.1829
1132,1.6915
0552,3.3111
0904,2.2412
0737,2.4653
0967,3.5966
0734,2.3572
0798,2.1578
0554,3.3439
1107,2.3359
0788,2.0034
0891,1.1918
1134,2.6827
1090,3.0945
0680,2.4583
0740,2.5796
1321,2.3053
1217,3.1039
1163,2.8973
1303,1.9298
1178,2.8341
1256,2.4623
1331,1.7652
1183,2.9251
1276,1.5898
1192,2.4495
1205,2.4214
1223,2.5485
1139,3.0107
1262,2.512
1149,2.4719
1300,1.6871
1196,2.6163
1253,1.9936
1168,3.0409
1144,2.4687
1323,2.1571
1161,2.9849
1237,1.8327
1302,1.8533
1314,1.5974
1289,1.9443
1243,1.6953
1322,2.1449
1319,1.8033
1280,1.772
1265,2.6818
1239,2.3214
1252,1.9704
1175,1.9713
1231,2.1717
1329,1.5462
1340,2.3324
1154,2.9311
1180,2.6493
1147,2.6278
1251,2.3763
1254,1.9361
1193,2.7589
1224,2.0319
1209,2.7052
1166,1.915
1190,2.866
1165,1.9555
1230,1.7746
1216,2.3528
1271,2.2787
1214,2.1195
1206,2.5655
1291,2.1164
1259,1.8532
1307,2.4011
1288,2.0785
1210,2.9726
1179,2.6149
1278,2.2365
1187,2.7211
1143,3.01
1235,2.4243
1246,1.6076
1315,1.6183
1136,2.4262
1153,2.8854
1268,1.7793
1287,1.5862
1313,2.3811
1202,2.0668
1285,2.1107
1233,2.0444
1247,2.5589
1200,2.8513
1170,2.0862
1334,2.4933
1337,2.3578
1162,2.9811
1228,3.0095
1308,2.0624
1290,2.0513
1208,2.7809
1260,1.703
1342,1.5309
1320,1.7448
1277,2.2793
1269,1.805
1198,2.4394
1304,1.9771
1137,2.1145
1338,2.1164
1317,1.7386
1279,2.3622
1182,2.9224
1333,2.3772
1145,2.4637
1326,1.5501
1330,1.5966
1344,1.6908
1283,2.4701
1158,2.0214
1273,2.23
1148,2.4819
1218,3.0639
1176,1.913
1160,2.1149
1189,2.2759
1324,2.1993
1184,2.7752
1204,2.2716
1332,1.7917
1293,2.2867
1311,2.3167
1174,2.6459
1181,2.608
1222,2.7203
1185,1.9223
1297,1.8973
1171,2.0712
1339,2.4482
1213,1.8617
1266,2.454
1310,2.0914
1248,2.3707
1220,2.8776
1244,1.7363
1173,2.799
1225,2.0541
1306,2.0952
1267,1.7971
1141,3.0752
1296,1.6258
1318,1.7666
1140,3.0687
1215,2.2172
1263,2.423
1270,1.607
1177,2.787
1229,1.8794
1261,1.6849
1250,2.375
1274,1.6481
1194,2.7949
1281,1.7543
1312,2.0452
1142,3.061
1191,2.3859
1309,1.8877
1167,2.9878
1345,2.2322
1169,2.9395
1264,2.5203
1327,1.5159
1286,1.7272
1236,2.3702
1295,2.2782
1226,2.0313
1341,1.6653
1240,2.1329
1232,2.279
1245,1.6352
1284,2.2235
1199,2.378
1299,1.7965
1242,1.9962
1152,2.4579
1150,2.2971
1164,1.8768
1328,1.7818
1219,3.0366
1258,1.8351
1234,2.2244
1305,2.1969
1255,1.9508
1343,1.5521
1212,1.8915
1195,2.933
1156,2.997
1138,2.3124
1294,2.1009
1157,2.1394
1346,2.302
1159,2.0009
1203,2.0366
1241,2.006
1211,1.9129
1172,2.6947
1146,2.4083
1155,3.1531
1249,2.4987
1335,2.4691
1186,2.0273
1238,1.3945
1207,2.0933
1325,2.4416
1298,2.3022
1221,2.7593
1201,3.0347
1197,2.4566
1151,2.3871
1272,2.2889
1227,2.9868
1301,2.358
1188,2.2969
1292,2.0202
1275,1.6716
1316,1.6891
1336,2.1556
1257,1.7753
1282,2.0398
0516,3.8221
0304,2.5857
0445,3.7775
0413,1.9304
0024,5.0755
0163,1.7931
0003,4.5915
0225,2.9514
0457,4.0218
0073,4.0662
0067,4.5123
0405,2.3492
0114,3.7078
0224,3.2487
0305,2.5097
0427,2.2614
0049,4.3791
0408,2.2958
0191,3.6912
0426,2.0905
0293,2.9536
0068,4.1245
0366,2.2338
0504,3.8741
0159,3.3483
0152,2.988
0296,3.0972
0379,2.2395
0455,3.9124
0263,1.6643
0495,3.4263
0349,1.9921
0090,4.4508
0326,2.2961
0210,2.779
0150,1.9337
0369,2.3946
0032,4.3686
0076,5.3434
0391,2.0933
0103,3.6555
0325,1.6098
0382,1.6035
0334,1.4809
0486,3.2079
0246,3.0292
0029,4.7697
0358,2.4439
0359,2.5323
0145,3.1975
0525,4.2318
0355,1.7387
0514,3.7767
0348,2.0362
0057,4.4257
0091,4.8179
0074,5.1115
0394,2.5397
0186,2.7416
0066,4.0646
0272,3.0108
0363,1.8975
0453,3.7635
0164,3.4206
0420,1.6271
0357,2.5652
0526,3.6343
0072,4.7814
0122,3.502
0179,3.3227
0156,3.407
0345,2.525
0289,2.7747
0158,2.8095
0380,2.1287
0058,3.988
0341,1.8304
0209,2.5043
0021,4.9757
0008,4.5073
0205,2.99
0240,2.3829
0314,2.8716
0433,2.4004
0213,3.0571
0423,1.4519
0518,3.8184
0202,3.5009
0211,2.9402
0312,2.8952
0162,3.5046
0094,3.9834
0242,2.1972
0439,2.272
0386,1.8764
0351,2.3846
0537,3.2736
0307,3.0625
0527,3.6842
0139,3.6065
0026,5.0775
0070,4.5921
0365,1.483
0130,2.891
0299,3.2185
0007,4.6879
0134,3.2551
0137,3.0402
0481,3.9143
0268,2.7062
0536,3.4831
0311,3.103
0508,4.0593
0248,2.3067
0036,3.9198
0108,3.3946
0077,5.0015
0371,1.8069
0256,2.8043
0095,3.8969
0392,1.419
0195,3.4139
0398,1.8221
0014,4.4955
0018,4.8367
0025,5.0006
0302,2.1701
0324,1.5575
0372,1.6986
0092,3.8566
0061,4.7441
0022,4.9555
0493,3.8717
0006,4.664
0370,1.7835
0300,2.0482
0265,2.3568
0251,2.987
0079,4.2387
0474,4.0218
0381,2.1252
0027,5.1611
0297,3.2416
0477,3.7822
0232,2.2287
0144,3.4541
0183,2.7352
0515,3.648
0016,4.5322
0389,2.1746
0052,4.195
0277,1.7989
0101,3.6695
0298,2.9322
0458,3.9887
0245,2.9868
0241,2.3786
0539,3.8236
0192,3.7713
0478,3.8003
0414,1.674
0507,4.4999
0206,3.0076
0197,2.7072
0361,2.5242
0462,3.6043
0377,1.5001
0475,3.9686
0236,3.2309
0015,4.7344
0034,4.5654
0009,4.4324
0099,2.6788
0047,3.7173
0313,2.7048
0335,2.5147
0468,4.4347
0239,2.352
0109,3.2668
0291,2.3621
0339,1.6555
0086,4.2628
0467,4.4093
0260,2.2922
0039,3.9446
0310,3.0032
0153,3.2257
0190,3.7701
0531,3.4328
0399,1.4705
0046,4.264
0401,2.2479
0322,3.0144
0118,3.0704
0425,2.1384
0509,3.8322
0035,4.6568
0038,4.488
0521,4.4526
0431,2.2167
0538,3.8255
0344,2.576
0017,4.4157
0093,3.9539
0168,3.5152
0113,2.7957
0106,2.2048
0080,4.6297
0285,2.5642
0473,4.2605
0269,2.6843
0319,2.3783
0496,3.6553
0223,2.4559
0505,3.5213
0048,4.4213
0340,1.7596
0199,3.2592
0188,2.973
0267,2.6883
0249,2.3849
0354,1.7006
0529,3.4994
0422,1.6731
0064,4.2622
0350,2.0269
0085,4.3197
0332,2.317
0472,4.0626
0136,3.7128
0056,4.6053
0028,4.8186
0390,2.2754
0214,2.6795
0489,3.329
0182,3.8502
0402,2.2632
0084,3.925
0450,3.9826
0146,2.9874
0528,4.0931
0279,2.7535
0019,4.6939
0005,4.6595
0318,2.5419
0540,3.5977
0306,2.6105
0233,2.2394
0254,1.6035
0484,3.9292
0417,2.4564
0292,2.5035
0069,4.2772
0447,3.9809
0287,2.794
0253,3.2566
0217,2.4324
0403,1.9327
0160,3.5083
0218,2.3827
0530,3.4669
0221,3.0136
0451,3.2316
0301,2.0604
0128,3.6317
0154,3.4106
0376,1.4025
0346,2.6083
0410,2.3264
0460,4.0821
0148,2.7209
0151,2.9046
0522,3.5825
0237,3.0446
0288,2.0807
0194,3.1592
0437,1.8199
0001,4.7308
0010,4.5505
0226,2.4276
0143,3.4379
0338,1.7705
0262,2.8096
0037,4.1616
0053,4.3412
0411,1.8251
0374,2.3658
0178,3.7121
0243,2.7286
0088,4.3494
0400,1.9893
0483,3.9848
0395,1.9256
0271,1.9287
0328,2.2402
0368,2.5229
0333,2.2586
0173,3.5271
0127,3.9177
0435,1.7434
0011,4.3129
0230,2.7716
0303,1.9935
0416,2.3628
0096,3.389
0157,2.5914
0176,2.88
0155,3.2485
0434,2.3194
0282,2.584
0347,1.849
0050,4.2847
0440,2.3986
0227,2.6513
0193,3.6586
0212,1.8833
0421,1.6936
0444,3.7489
0201,3.3055
0169,3.4436
0231,2.5742
0147,3.1356
0513,3.5983
0228,2.7665
0082,4.2989
0141,3.7574
0189,3.1393
0181,3.8589
0520,3.3117
0166,3.4253
0387,1.9051
0059,3.2258
0196,3.441
0471,4.4386
0133,3.2947
0258,2.5222
0428,2.5236
0343,2.6121
0362,1.8904
0469,3.8681
0105,3.3471
0449,3.4468
0264,2.3743
0087,4.3679
0097,3.1585
0119,3.3353
0510,3.7824
0013,4.7166
